Local time,Ask,Bid,AskVolume,BidVolume
17.09.2014 00:09:40.096 GMT+0100,1999.8110000000001,1999.3529999999998,0.0037,0.0037
17.09.2014 00:21:54.833 GMT+0100,1999.825,1999.392,0.0037,0.0037
17.09.2014 00:23:46.236 GMT+0100,1999.615,1999.1670000000001,0.0037,0.0037
17.09.2014 00:27:09.236 GMT+0100,1999.824,1999.3770000000002,0.0037,0.0037
17.09.2014 00:32:59.551 GMT+0100,1999.6360000000002,1999.149,0.0037,0.0037
17.09.2014 00:40:30.559 GMT+0100,1999.819,1999.372,0.0037,0.0037
17.09.2014 00:40:30.860 GMT+0100,1999.753,1999.246,0.0037,0.0037
17.09.2014 00:40:33.364 GMT+0100,1999.644,1999.158,0.0037,0.0037
17.09.2014 00:40:40.008 GMT+0100,1999.8310000000001,1999.349,0.0037,0.0037
17.09.2014 00:43:54.559 GMT+0100,2000.119,1999.673,0.0037,0.0037
17.09.2014 00:44:27.293 GMT+0100,1999.82,1999.39,0.0037,0.0037
17.09.2014 00:48:02.815 GMT+0100,2000.138,1999.6620000000003,0.0037,0.0037
17.09.2014 01:00:02.163 GMT+0100,2000.346,1999.864,0.0037,0.0037
17.09.2014 01:00:16.279 GMT+0100,2000.1370000000002,1999.6470000000002,0.0037,0.0037
17.09.2014 01:05:24.298 GMT+0100,1999.8400000000001,1999.359,0.0037,0.0037
17.09.2014 01:05:46.625 GMT+0100,1999.641,1999.153,0.0037,0.0037
17.09.2014 01:07:30.551 GMT+0100,1999.314,1998.861,0.0037,0.0037
17.09.2014 01:07:32.056 GMT+0100,1999.6370000000002,1999.16,0.0037,0.0037
17.09.2014 01:08:20.837 GMT+0100,1999.354,1998.874,0.0037,0.0037
17.09.2014 01:12:40.991 GMT+0100,1999.138,1998.661,0.0037,0.0037
17.09.2014 01:16:00.792 GMT+0100,1999.332,1998.852,0.0037,0.0037
17.09.2014 01:16:01.294 GMT+0100,1999.124,1998.658,0.0037,0.0037
17.09.2014 01:18:38.656 GMT+0100,1999.334,1998.895,0.0037,0.0037
17.09.2014 01:35:28.661 GMT+0100,1999.112,1998.68,0.0037,0.0037
17.09.2014 01:35:48.582 GMT+0100,1999.352,1998.8700000000001,0.0037,0.0037
17.09.2014 01:38:30.744 GMT+0100,1999.132,1998.683,0.0037,0.0037
17.09.2014 01:38:57.071 GMT+0100,1999.3410000000001,1998.8600000000001,0.0037,0.0037
17.09.2014 01:41:30.726 GMT+0100,1999.112,1998.6520000000003,0.0037,0.0037
17.09.2014 01:42:18.270 GMT+0100,1999.324,1998.858,0.0037,0.0037
17.09.2014 01:42:29.882 GMT+0100,1999.14,1998.691,0.0037,0.0037
17.09.2014 01:52:35.295 GMT+0100,1998.834,1998.369,0.0037,0.0037
17.09.2014 01:57:30.400 GMT+0100,1999.151,1998.695,0.0037,0.0037
17.09.2014 01:57:59.937 GMT+0100,1998.815,1998.372,0.0037,0.0037
17.09.2014 02:05:57.927 GMT+0100,1999.128,1998.665,0.0037,0.0037
17.09.2014 02:08:19.371 GMT+0100,1999.348,1998.881,0.0037,0.0037
17.09.2014 02:08:34.989 GMT+0100,1999.15,1998.6720000000003,0.0037,0.0037
17.09.2014 02:11:58.296 GMT+0100,1998.81,1998.394,0.0037,0.0037
17.09.2014 02:14:56.586 GMT+0100,1998.641,1998.183,0.0037,0.0037
17.09.2014 02:18:58.145 GMT+0100,1998.3410000000001,1997.889,0.0037,0.0037
17.09.2014 02:23:46.897 GMT+0100,1998.635,1998.189,0.0037,0.0037
17.09.2014 02:27:47.507 GMT+0100,1998.3470000000002,1997.875,0.0037,0.0037
17.09.2014 02:29:12.995 GMT+0100,1998.1129999999998,1997.671,0.0037,0.0037
17.09.2014 02:30:25.977 GMT+0100,1997.8270000000002,1997.3600000000001,0.0037,0.0037
17.09.2014 02:30:47.932 GMT+0100,1997.609,1997.183,0.0037,0.0037
17.09.2014 02:30:55.017 GMT+0100,1997.8329999999999,1997.361,0.0037,0.0037
17.09.2014 02:31:47.778 GMT+0100,1998.1470000000002,1997.6720000000003,0.0037,0.0037
17.09.2014 02:31:57.491 GMT+0100,1997.814,1997.381,0.0037,0.0037
17.09.2014 02:36:25.180 GMT+0100,1997.6070000000002,1997.1770000000001,0.0037,0.0037
17.09.2014 02:36:40.831 GMT+0100,1997.8170000000002,1997.3629999999998,0.0037,0.0037
17.09.2014 02:37:39.693 GMT+0100,1997.624,1997.1779999999999,0.0037,0.0037
17.09.2014 02:41:08.113 GMT+0100,1997.842,1997.381,0.0037,0.0037
