Local time,Ask,Bid,AskVolume,BidVolume
15.03.2017 06:00:10.356 GMT-0000,2370.261,2369.549,0.0003,0.0005
15.03.2017 06:00:17.159 GMT-0000,2370.1310000000003,2369.439,0.0003,0.0005
15.03.2017 06:00:17.210 GMT-0000,2370.26,2369.55,0.0003,0.0005
15.03.2017 06:07:44.657 GMT-0000,2370.1310000000003,2369.419,0.0003,0.0005
15.03.2017 06:07:44.707 GMT-0000,2370.26,2369.55,0.0003,0.0005
15.03.2017 06:11:27.211 GMT-0000,2370.28,2369.67,0.0003,0.0005
15.03.2017 06:11:27.312 GMT-0000,2370.3810000000003,2369.669,0.0003,0.0005
15.03.2017 06:11:27.596 GMT-0000,2370.38,2369.69,0.0003,0.0005
15.03.2017 06:11:30.098 GMT-0000,2370.511,2369.799,0.0003,0.0005
15.03.2017 06:11:33.860 GMT-0000,2370.3810000000003,2369.689,0.0003,0.0005
15.03.2017 06:11:51.827 GMT-0000,2370.51,2369.8,0.0003,0.0005
15.03.2017 06:12:00.758 GMT-0000,2370.38,2369.69,0.0003,0.0005
15.03.2017 06:12:00.930 GMT-0000,2370.51,2369.8,0.0003,0.0005
15.03.2017 06:12:06.886 GMT-0000,2370.3810000000003,2369.689,0.0003,0.0005
15.03.2017 06:12:08.762 GMT-0000,2370.26,2369.69,0.0003,0.0005
15.03.2017 06:12:08.813 GMT-0000,2370.26,2369.55,0.0003,0.0005
15.03.2017 06:13:16.028 GMT-0000,2370.51,2369.8,0.0003,0.0005
15.03.2017 06:13:24.613 GMT-0000,2370.38,2369.69,0.0003,0.0005
15.03.2017 06:13:24.663 GMT-0000,2370.38,2369.67,0.0003,0.0005
15.03.2017 06:13:25.621 GMT-0000,2370.38,2369.69,0.0003,0.0005
15.03.2017 06:13:29.069 GMT-0000,2370.511,2369.799,0.0003,0.0005
15.03.2017 06:14:24.501 GMT-0000,2370.3810000000003,2369.669,0.0003,0.0005
15.03.2017 06:14:24.886 GMT-0000,2370.38,2369.69,0.0003,0.0005
15.03.2017 06:14:28.948 GMT-0000,2370.26,2369.69,0.0003,0.0005
15.03.2017 06:14:29.002 GMT-0000,2370.2400000000002,2369.55,0.0003,0.0005
15.03.2017 06:14:29.371 GMT-0000,2370.26,2369.55,0.0003,0.0005
15.03.2017 06:14:33.760 GMT-0000,2370.281,2369.669,0.0003,0.0005
15.03.2017 06:14:33.860 GMT-0000,2370.3810000000003,2369.689,0.0003,0.0005
15.03.2017 06:14:36.537 GMT-0000,2370.241,2369.549,0.0003,0.0005
15.03.2017 06:14:36.587 GMT-0000,2370.26,2369.55,0.0003,0.0005
15.03.2017 06:14:56.121 GMT-0000,2370.281,2369.669,0.0003,0.0005
15.03.2017 06:14:56.171 GMT-0000,2370.38,2369.67,0.0003,0.0005
15.03.2017 06:15:11.633 GMT-0000,2370.511,2369.799,0.0003,0.0005
