Local time,Ask,Bid,AskVolume,BidVolume
21.09.2016 07:00:00.188 GMT+0100,2146.231,2145.519,0.0003,0.0002
21.09.2016 07:00:00.294 GMT+0100,2146.179,2145.519,0,0.001
21.09.2016 07:00:01.392 GMT+0100,2146.1510000000003,2145.589,0.0001,0.0002
21.09.2016 07:00:01.493 GMT+0100,2146.179,2145.769,0,0.0002
21.09.2016 07:00:03.487 GMT+0100,2146.376,2145.769,0,0.0002
21.09.2016 07:00:03.706 GMT+0100,2146.481,2145.834,0.0001,0.0008
21.09.2016 07:00:04.036 GMT+0100,2146.481,2145.951,0.0001,0.0008
21.09.2016 07:00:04.366 GMT+0100,2146.481,2145.974,0.0001,0.0008
21.09.2016 07:00:04.586 GMT+0100,2146.481,2145.967,0.0001,0.0008
21.09.2016 07:00:04.919 GMT+0100,2146.481,2145.9770000000003,0.0001,0.0008
21.09.2016 07:00:05.136 GMT+0100,2146.481,2145.964,0.0001,0.0008
21.09.2016 07:00:05.466 GMT+0100,2146.481,2145.9770000000003,0.0001,0.0008
21.09.2016 07:00:06.016 GMT+0100,2146.481,2146.002,0.0001,0.0008
21.09.2016 07:00:06.566 GMT+0100,2146.481,2146.005,0.0001,0.0008
21.09.2016 07:00:09.979 GMT+0100,2146.481,2146.027,0.0001,0.0008
21.09.2016 07:00:10.416 GMT+0100,2146.481,2145.974,0.0001,0.0008
21.09.2016 07:00:11.821 GMT+0100,2146.4010000000003,2145.974,0.0001,0.0008
21.09.2016 07:00:13.526 GMT+0100,2146.647,2146.019,0,0.0002
21.09.2016 07:00:13.717 GMT+0100,2146.669,2146.019,0,0.0002
21.09.2016 07:00:14.046 GMT+0100,2146.731,2146.112,0.0001,0.0008
21.09.2016 07:00:14.596 GMT+0100,2146.731,2146.124,0.0001,0.0008
21.09.2016 07:00:15.046 GMT+0100,2146.731,2146.1420000000003,0.0001,0.0008
21.09.2016 07:00:15.376 GMT+0100,2146.731,2146.139,0.0001,0.0008
21.09.2016 07:00:15.536 GMT+0100,2146.82,2146.27,0,0.0002
21.09.2016 07:00:15.596 GMT+0100,2146.837,2146.27,0,0.0002
21.09.2016 07:00:15.816 GMT+0100,2146.98,2146.331,0.0001,0.0008
21.09.2016 07:00:16.146 GMT+0100,2146.98,2146.341,0.0001,0.0008
21.09.2016 07:00:16.696 GMT+0100,2146.98,2146.376,0.0001,0.0008
21.09.2016 07:00:19.006 GMT+0100,2146.98,2146.393,0.0001,0.0008
21.09.2016 07:00:19.446 GMT+0100,2146.98,2146.409,0.0001,0.0008
21.09.2016 07:00:19.886 GMT+0100,2146.98,2146.415,0.0001,0.0008
21.09.2016 07:00:23.846 GMT+0100,2146.98,2146.4170000000004,0.0001,0.0008
21.09.2016 07:00:24.176 GMT+0100,2146.98,2146.41,0.0001,0.0008
21.09.2016 07:00:25.606 GMT+0100,2146.98,2146.4139999999998,0.0001,0.0008
21.09.2016 07:00:25.935 GMT+0100,2146.98,2146.429,0.0001,0.0008
21.09.2016 07:00:26.376 GMT+0100,2146.9,2146.4320000000002,0.0001,0.0008
21.09.2016 07:00:29.566 GMT+0100,2146.9,2146.425,0.0001,0.0008
21.09.2016 07:00:29.786 GMT+0100,2146.9,2146.4320000000002,0.0001,0.0008
21.09.2016 07:00:30.967 GMT+0100,2147.103,2146.519,0,0.0002
21.09.2016 07:00:33.086 GMT+0100,2147.231,2146.589,0.0001,0.0008
21.09.2016 07:00:33.635 GMT+0100,2147.231,2146.617,0.0001,0.0008
21.09.2016 07:00:34.295 GMT+0100,2147.231,2146.6150000000002,0.0001,0.0008
21.09.2016 07:00:34.626 GMT+0100,2147.231,2146.625,0.0001,0.0008
21.09.2016 07:00:35.285 GMT+0100,2147.231,2146.624,0.0001,0.0008
21.09.2016 07:00:35.616 GMT+0100,2147.231,2146.601,0.0001,0.0008
