Local time,Ask,Bid,AskVolume,BidVolume
26.01.2022 00:00:00.076 GMT+0100,155.445,155.398,0.0168,0.0256
26.01.2022 00:00:01.118 GMT+0100,155.475,155.428,0.0169,0.0254
26.01.2022 00:00:01.520 GMT+0100,155.507,155.46,0.0169,0.0254
26.01.2022 00:00:01.621 GMT+0100,155.555,155.507,0.0169,0.0254
26.01.2022 00:00:01.876 GMT+0100,155.541,155.495,0.0169,0.0254
26.01.2022 00:00:02.287 GMT+0100,155.573,155.519,0.0169,0.0254
26.01.2022 00:00:09.667 GMT+0100,155.504,155.45700000000002,0.0169,0.0254
26.01.2022 00:00:46.836 GMT+0100,155.477,155.433,0.0169,0.0254
26.01.2022 00:00:51.858 GMT+0100,155.445,155.39600000000002,0.0169,0.0254
26.01.2022 00:01:14.080 GMT+0100,155.414,155.365,0.0169,0.0254
26.01.2022 00:01:14.459 GMT+0100,155.384,155.33700000000002,0.0169,0.0254
26.01.2022 00:01:14.899 GMT+0100,155.399,155.349,0.0169,0.0254
26.01.2022 00:01:15.084 GMT+0100,155.41299999999998,155.37,0.0169,0.0254
26.01.2022 00:01:25.396 GMT+0100,155.401,155.355,0.0169,0.0254
26.01.2022 00:01:28.197 GMT+0100,155.386,155.336,0.0169,0.0254
26.01.2022 00:01:33.272 GMT+0100,155.417,155.36700000000002,0.0169,0.0254
26.01.2022 00:02:49.901 GMT+0100,155.379,155.33700000000002,0.0169,0.0254
26.01.2022 00:03:24.989 GMT+0100,155.398,155.352,0.0169,0.0254
26.01.2022 00:03:47.117 GMT+0100,155.379,155.33200000000002,0.0169,0.0254
26.01.2022 00:04:05.809 GMT+0100,155.363,155.316,0.0169,0.0254
26.01.2022 00:04:09.074 GMT+0100,155.386,155.339,0.0169,0.0254
26.01.2022 00:04:28.204 GMT+0100,155.366,155.31799999999998,0.0169,0.0254
26.01.2022 00:04:39.933 GMT+0100,155.386,155.334,0.0169,0.0254
26.01.2022 00:04:40.593 GMT+0100,155.354,155.306,0.0169,0.0254
26.01.2022 00:06:01.725 GMT+0100,155.33200000000002,155.292,0.0169,0.0254
26.01.2022 00:06:01.830 GMT+0100,155.316,155.273,0.0169,0.0254
26.01.2022 00:06:23.377 GMT+0100,155.303,155.258,0.0169,0.0254
26.01.2022 00:06:23.764 GMT+0100,155.291,155.24200000000002,0.0169,0.0254
26.01.2022 00:06:32.245 GMT+0100,155.323,155.27200000000002,0.0169,0.0254
26.01.2022 00:06:32.756 GMT+0100,155.305,155.254,0.0169,0.0254
26.01.2022 00:06:39.892 GMT+0100,155.323,155.27100000000002,0.0169,0.0254
26.01.2022 00:06:41.013 GMT+0100,155.305,155.259,0.0169,0.0254
26.01.2022 00:06:41.131 GMT+0100,155.319,155.27,0.0169,0.0254
26.01.2022 00:08:16.077 GMT+0100,155.34799999999998,155.305,0.0169,0.0254
26.01.2022 00:08:46.376 GMT+0100,155.31799999999998,155.274,0.0169,0.0254
26.01.2022 00:11:02.419 GMT+0100,155.353,155.30200000000002,0.0169,0.0254
26.01.2022 00:11:02.754 GMT+0100,155.338,155.292,0.0169,0.0254
26.01.2022 00:11:04.640 GMT+0100,155.352,155.303,0.0169,0.0254
26.01.2022 00:11:05.064 GMT+0100,155.334,155.289,0.0169,0.0254
26.01.2022 00:11:05.443 GMT+0100,155.352,155.308,0.0169,0.0254
26.01.2022 00:11:06.943 GMT+0100,155.334,155.289,0.0169,0.0254
26.01.2022 00:11:08.546 GMT+0100,155.321,155.269,0.0169,0.0254
26.01.2022 00:11:09.478 GMT+0100,155.339,155.29,0.0169,0.0254
26.01.2022 00:11:09.704 GMT+0100,155.322,155.273,0.0169,0.0254
26.01.2022 00:11:17.239 GMT+0100,155.354,155.30200000000002,0.0169,0.0254
26.01.2022 00:11:19.455 GMT+0100,155.334,155.286,0.0169,0.0254
26.01.2022 00:11:19.933 GMT+0100,155.351,155.30200000000002,0.0169,0.0254
26.01.2022 00:11:20.093 GMT+0100,155.323,155.27,0.0169,0.0254
26.01.2022 00:11:20.373 GMT+0100,155.334,155.292,0.0169,0.0254
26.01.2022 00:11:28.572 GMT+0100,155.31799999999998,155.27,0.0169,0.0254
26.01.2022 00:11:43.554 GMT+0100,155.35,155.306,0.0169,0.0254
26.01.2022 00:11:51.310 GMT+0100,155.334,155.289,0.0169,0.0254
26.01.2022 00:11:56.475 GMT+0100,155.354,155.306,0.0169,0.0254
26.01.2022 00:12:14.587 GMT+0100,155.323,155.276,0.0169,0.0254
26.01.2022 00:15:05.030 GMT+0100,155.285,155.239,0.0169,0.0254
26.01.2022 00:15:59.202 GMT+0100,155.319,155.269,0.0169,0.0254
26.01.2022 00:16:12.420 GMT+0100,155.291,155.243,0.0169,0.0254
26.01.2022 00:16:42.560 GMT+0100,155.303,155.257,0.0169,0.0254
26.01.2022 00:16:52.272 GMT+0100,155.319,155.276,0.0169,0.0254
26.01.2022 00:16:58.576 GMT+0100,155.30100000000002,155.255,0.0169,0.0254
26.01.2022 00:17:08.940 GMT+0100,155.291,155.239,0.0169,0.0254
26.01.2022 00:17:10.116 GMT+0100,155.322,155.27100000000002,0.0169,0.0254
26.01.2022 00:17:15.258 GMT+0100,155.308,155.257,0.0169,0.0254
26.01.2022 00:17:16.023 GMT+0100,155.285,155.24200000000002,0.0169,0.0254
26.01.2022 00:18:38.895 GMT+0100,155.30700000000002,155.259,0.0169,0.0254
26.01.2022 00:18:53.877 GMT+0100,155.289,155.239,0.0169,0.0254
26.01.2022 00:22:21.214 GMT+0100,155.321,155.273,0.0169,0.0254
26.01.2022 00:22:47.222 GMT+0100,155.30100000000002,155.261,0.0169,0.0254
26.01.2022 00:22:51.574 GMT+0100,155.289,155.24,0.0169,0.0254
26.01.2022 00:23:00.755 GMT+0100,155.305,155.259,0.0169,0.0254
26.01.2022 00:23:01.096 GMT+0100,155.29,155.243,0.0169,0.0254
26.01.2022 00:23:54.032 GMT+0100,155.308,155.256,0.0169,0.0254
26.01.2022 00:23:58.197 GMT+0100,155.29,155.241,0.0169,0.0254
26.01.2022 00:24:20.691 GMT+0100,155.30700000000002,155.259,0.0169,0.0254
26.01.2022 00:24:33.353 GMT+0100,155.29,155.241,0.0169,0.0254
