Local time,Ask,Bid,AskVolume,BidVolume
30.10.2019 01:23:19.564 GMT+0100,158.83200000000002,158.78,1.01,0.015
30.10.2019 01:23:59.157 GMT+0100,158.83200000000002,158.781,1.01,0.015
30.10.2019 01:25:17.765 GMT+0100,158.814,158.78,0.0125,0.02
30.10.2019 01:25:17.874 GMT+0100,158.845,158.813,0.02,0.0125
30.10.2019 01:26:30.424 GMT+0100,158.813,158.781,0.0125,0.02
30.10.2019 01:26:45.842 GMT+0100,158.833,158.812,0.75,0.0094
30.10.2019 01:26:45.965 GMT+0100,158.86200000000002,158.812,1.01,0.0094
30.10.2019 01:28:38.506 GMT+0100,158.814,158.78,0.0125,0.02
30.10.2019 01:30:00.981 GMT+0100,158.814,158.78,0.02,0.02
30.10.2019 01:30:18.332 GMT+0100,158.813,158.781,0.02,0.02
30.10.2019 01:30:42.922 GMT+0100,158.814,158.78,0.0125,0.02
30.10.2019 01:30:54.035 GMT+0100,158.845,158.813,0.02,0.0125
30.10.2019 01:30:56.515 GMT+0100,158.86200000000002,158.812,1.01,0.015
30.10.2019 01:31:04.664 GMT+0100,158.86200000000002,158.813,1.01,0.015
30.10.2019 01:31:11.643 GMT+0100,158.86200000000002,158.812,1.01,0.015
30.10.2019 01:31:56.755 GMT+0100,158.845,158.813,0.0125,0.02
30.10.2019 01:32:16.316 GMT+0100,158.877,158.843,0.02,0.0125
30.10.2019 01:32:18.247 GMT+0100,158.893,158.827,1.01,0.75
30.10.2019 01:32:18.341 GMT+0100,158.86200000000002,158.813,1.01,0.015
30.10.2019 01:33:37.203 GMT+0100,158.846,158.812,0.02,0.02
30.10.2019 01:33:59.914 GMT+0100,158.86100000000002,158.827,0.02,0.02
30.10.2019 01:34:00.068 GMT+0100,158.845,158.813,0.0125,0.02
30.10.2019 01:34:12.204 GMT+0100,158.846,158.812,0.02,0.02
30.10.2019 01:34:12.708 GMT+0100,158.845,158.813,0.0125,0.02
30.10.2019 01:34:13.798 GMT+0100,158.846,158.812,0.02,0.02
30.10.2019 01:34:15.984 GMT+0100,158.845,158.813,0.0125,0.02
30.10.2019 01:34:23.737 GMT+0100,158.846,158.812,0.02,0.02
30.10.2019 01:34:25.240 GMT+0100,158.845,158.813,0.02,0.02
30.10.2019 01:35:58.570 GMT+0100,158.846,158.812,0.02,0.02
30.10.2019 01:36:07.803 GMT+0100,158.845,158.813,0.0125,0.02
30.10.2019 01:36:14.695 GMT+0100,158.877,158.843,0.02,0.02
30.10.2019 01:37:56.343 GMT+0100,158.876,158.844,0.02,0.02
30.10.2019 01:38:44.253 GMT+0100,158.908,158.874,0.02,0.02
30.10.2019 01:38:59.785 GMT+0100,158.923,158.875,1.01,0.015
