Local time,Ask,Bid,AskVolume,BidVolume
28.04.2021 00:00:45.650 GMT+0200,4189.564,4188.845,0.0022,0.0031
28.04.2021 00:00:45.700 GMT+0200,4189.558,4188.899,0.0022,0.0022
28.04.2021 00:00:51.179 GMT+0200,4189.254,4188.833,0.0005,0.0022
28.04.2021 00:00:51.229 GMT+0200,4189.264,4188.548,0.0022,0.0022
28.04.2021 00:00:51.826 GMT+0200,4189.251,4188.845,0.0005,0.0022
28.04.2021 00:00:51.877 GMT+0200,4189.561,4188.845,0.0022,0.0022
28.04.2021 00:00:56.020 GMT+0200,4189.2609999999995,4188.533,0.0022,0.0031
28.04.2021 00:00:56.070 GMT+0200,4189.2609999999995,4188.548,0.0022,0.0022
28.04.2021 00:00:56.629 GMT+0200,4189.266,4188.745,0.0005,0.0022
28.04.2021 00:00:56.679 GMT+0200,4189.461,4188.736,0.0022,0.0022
28.04.2021 00:00:56.792 GMT+0200,4189.2609999999995,4188.539000000001,0.0022,0.0031
28.04.2021 00:00:56.843 GMT+0200,4189.246,4188.545,0.0022,0.0022
28.04.2021 00:00:57.963 GMT+0200,4189.157,4188.554,0.0005,0.0022
28.04.2021 00:00:58.013 GMT+0200,4189.158,4188.439,0.0022,0.0022
28.04.2021 00:00:58.124 GMT+0200,4189.057,4188.448,0.0005,0.0022
28.04.2021 00:00:58.175 GMT+0200,4189.052000000001,4188.354,0.0022,0.0022
28.04.2021 00:00:58.673 GMT+0200,4188.749000000001,4188.042,0.0022,0.0031
28.04.2021 00:00:58.723 GMT+0200,4188.767,4188.099,0.0022,0.0022
28.04.2021 00:00:58.994 GMT+0200,4188.754,4188.233,0.0005,0.0022
28.04.2021 00:00:59.045 GMT+0200,4188.964,4188.254,0.0022,0.0022
28.04.2021 00:01:00.036 GMT+0200,4188.955,4188.2390000000005,0.0022,0.0031
28.04.2021 00:01:00.086 GMT+0200,4189.052000000001,4188.354,0.0022,0.0022
28.04.2021 00:01:00.247 GMT+0200,4189.452,4188.7390000000005,0.0022,0.0022
28.04.2021 00:01:00.522 GMT+0200,4189.249000000001,4188.542,0.0022,0.0031
28.04.2021 00:01:00.572 GMT+0200,4189.264,4188.548,0.0022,0.0022
28.04.2021 00:01:01.246 GMT+0200,4189.06,4188.536,0.0005,0.0022
28.04.2021 00:01:01.296 GMT+0200,4189.064,4188.399,0.0022,0.0022
28.04.2021 00:01:02.287 GMT+0200,4189.054,4188.548,0.0005,0.0022
28.04.2021 00:01:02.338 GMT+0200,4189.252,4188.554,0.0022,0.0022
28.04.2021 00:01:05.858 GMT+0200,4189.561,4188.833,0.0022,0.0022
28.04.2021 00:01:05.984 GMT+0200,4189.246,4188.599,0.0022,0.0031
28.04.2021 00:01:06.035 GMT+0200,4189.258,4188.554,0.0022,0.0022
28.04.2021 00:01:11.377 GMT+0200,4189.164000000001,4188.442,0.0022,0.0031
28.04.2021 00:01:11.428 GMT+0200,4189.155,4188.451,0.0022,0.0022
28.04.2021 00:01:11.542 GMT+0200,4189.058,4188.351,0.0022,0.0031
28.04.2021 00:01:11.593 GMT+0200,4189.046,4188.399,0.0022,0.0022
28.04.2021 00:01:19.722 GMT+0200,4188.701,4188.036,0.0022,0.0022
28.04.2021 00:01:20.948 GMT+0200,4188.769,4188.251,0.0005,0.0022
28.04.2021 00:01:20.998 GMT+0200,4188.946,4188.299,0.0022,0.0022
28.04.2021 00:01:22.106 GMT+0200,4188.7609999999995,4188.054,0.0022,0.0031
28.04.2021 00:01:22.157 GMT+0200,4188.764,4188.054,0.0022,0.0022
28.04.2021 00:01:25.434 GMT+0200,4188.748,4188.354,0.0005,0.0022
28.04.2021 00:01:25.484 GMT+0200,4189.001,4188.351,0.0022,0.0022
28.04.2021 00:01:35.030 GMT+0200,4189.069,4188.539000000001,0.0005,0.0022
28.04.2021 00:01:35.080 GMT+0200,4189.201,4188.545,0.0022,0.0022
28.04.2021 00:01:35.351 GMT+0200,4189.046,4188.399,0.0022,0.0031
28.04.2021 00:01:35.401 GMT+0200,4189.046,4188.336,0.0022,0.0022
28.04.2021 00:01:36.686 GMT+0200,4189.057,4188.599,0.0005,0.0022
28.04.2021 00:01:36.736 GMT+0200,4189.267,4188.5509999999995,0.0022,0.0022
28.04.2021 00:01:40.949 GMT+0200,4189.052000000001,4188.336,0.0022,0.0031
28.04.2021 00:01:40.999 GMT+0200,4189.067,4188.336,0.0022,0.0022
28.04.2021 00:01:46.133 GMT+0200,4189.069,4188.554,0.0005,0.0022
28.04.2021 00:01:46.183 GMT+0200,4189.264,4188.542,0.0022,0.0022
28.04.2021 00:01:50.801 GMT+0200,4189.058,4188.354,0.0022,0.0031
28.04.2021 00:01:50.852 GMT+0200,4189.001,4188.399,0.0022,0.0022
28.04.2021 00:01:50.960 GMT+0200,4189.057,4188.554,0.0005,0.0022
28.04.2021 00:01:51.010 GMT+0200,4189.2609999999995,4188.536,0.0022,0.0022
28.04.2021 00:02:00.427 GMT+0200,4189.2029999999995,4188.842000000001,0.0005,0.0022
28.04.2021 00:02:00.477 GMT+0200,4189.546,4188.845,0.0022,0.0022
28.04.2021 00:02:04.122 GMT+0200,4189.252,4188.533,0.0022,0.0031
28.04.2021 00:02:04.172 GMT+0200,4189.255,4188.5509999999995,0.0022,0.0022
28.04.2021 00:02:18.067 GMT+0200,4189.2570000000005,4188.833,0.0005,0.0022
28.04.2021 00:02:18.117 GMT+0200,4189.546,4188.851,0.0022,0.0022
28.04.2021 00:02:28.465 GMT+0200,4189.264,4188.599,0.0022,0.0031
28.04.2021 00:02:28.515 GMT+0200,4189.267,4188.548,0.0022,0.0022
28.04.2021 00:04:08.215 GMT+0200,4189.266,4188.833,0.0005,0.0022
28.04.2021 00:04:08.265 GMT+0200,4189.564,4188.836,0.0022,0.0022
28.04.2021 00:04:24.770 GMT+0200,4189.755,4189.045,0.0022,0.0022
28.04.2021 00:04:56.869 GMT+0200,4189.555,4188.845,0.0022,0.0022
28.04.2021 00:05:54.466 GMT+0200,4189.503,4189.039000000001,0.0005,0.0022
28.04.2021 00:05:54.516 GMT+0200,4189.749000000001,4189.033,0.0022,0.0022
28.04.2021 00:05:54.627 GMT+0200,4189.558,4188.839,0.0022,0.0031
28.04.2021 00:05:54.677 GMT+0200,4189.501,4188.854,0.0022,0.0022
28.04.2021 00:06:01.634 GMT+0200,4189.755,4189.048,0.0022,0.0022
28.04.2021 00:06:06.421 GMT+0200,4189.561,4188.833,0.0022,0.0022
28.04.2021 00:06:07.097 GMT+0200,4189.267,4188.554,0.0022,0.0031
28.04.2021 00:06:07.148 GMT+0200,4189.267,4188.533,0.0022,0.0022
28.04.2021 00:06:11.759 GMT+0200,4189.249000000001,4188.5509999999995,0.0022,0.0031
28.04.2021 00:06:11.809 GMT+0200,4189.401,4188.736,0.0022,0.0022
28.04.2021 00:06:12.525 GMT+0200,4189.546,4188.836,0.0022,0.0022
28.04.2021 00:06:18.282 GMT+0200,4189.569,4189.048,0.0005,0.0022
28.04.2021 00:06:18.333 GMT+0200,4189.749000000001,4189.0509999999995,0.0022,0.0022
28.04.2021 00:06:18.467 GMT+0200,4189.555,4188.833,0.0022,0.0022
28.04.2021 00:06:43.379 GMT+0200,4189.569,4189.039000000001,0.0005,0.0022
28.04.2021 00:06:43.429 GMT+0200,4189.758,4189.039000000001,0.0022,0.0022
28.04.2021 00:06:43.554 GMT+0200,4189.567,4188.839,0.0022,0.0022
28.04.2021 00:06:45.866 GMT+0200,4189.646,4188.999000000001,0.0022,0.0022
28.04.2021 00:06:45.986 GMT+0200,4189.666,4189.048,0.0005,0.0022
28.04.2021 00:06:46.036 GMT+0200,4189.701,4189.045,0.0022,0.0022
28.04.2021 00:06:50.829 GMT+0200,4189.555,4188.836,0.0022,0.0031
28.04.2021 00:06:50.879 GMT+0200,4189.546,4188.845,0.0022,0.0022
28.04.2021 00:07:13.858 GMT+0200,4189.566,4189.099,0.0005,0.0022
28.04.2021 00:07:13.909 GMT+0200,4189.746,4189.048,0.0022,0.0022
28.04.2021 00:07:17.608 GMT+0200,4189.754,4189.254,0.0005,0.0022
28.04.2021 00:07:17.658 GMT+0200,4189.946,4189.254,0.0022,0.0022
28.04.2021 00:07:17.762 GMT+0200,4189.951,4189.336,0.0005,0.0022
28.04.2021 00:07:17.812 GMT+0200,4190.046,4189.354,0.0022,0.0022
28.04.2021 00:07:34.389 GMT+0200,4189.748,4189.399,0.0005,0.0022
28.04.2021 00:07:34.440 GMT+0200,4189.746,4189.0509999999995,0.0022,0.0022
28.04.2021 00:07:34.993 GMT+0200,4189.754,4189.351,0.0005,0.0022
28.04.2021 00:07:35.044 GMT+0200,4190.061,4189.339,0.0022,0.0022
28.04.2021 00:07:37.598 GMT+0200,4189.754,4189.351,0.0005,0.0022
28.04.2021 00:07:37.648 GMT+0200,4189.758,4189.099,0.0022,0.0022
28.04.2021 00:07:39.336 GMT+0200,4190.049,4189.345,0.0022,0.0022
28.04.2021 00:07:42.636 GMT+0200,4189.746,4189.042,0.0022,0.0022
28.04.2021 00:07:46.643 GMT+0200,4189.751,4189.399,0.0005,0.0022
28.04.2021 00:07:46.693 GMT+0200,4190.049,4189.345,0.0022,0.0022
28.04.2021 00:07:58.812 GMT+0200,4189.752,4189.033,0.0022,0.0022
28.04.2021 00:08:10.511 GMT+0200,4189.56,4189.039000000001,0.0005,0.0022
28.04.2021 00:08:10.561 GMT+0200,4189.567,4188.899,0.0022,0.0022
28.04.2021 00:08:43.105 GMT+0200,4189.269,4188.851,0.0005,0.0022
28.04.2021 00:08:43.156 GMT+0200,4189.252,4188.533,0.0022,0.0022
28.04.2021 00:09:56.048 GMT+0200,4189.201,4188.5509999999995,0.0022,0.0031
28.04.2021 00:09:56.098 GMT+0200,4189.558,4188.845,0.0022,0.0022
28.04.2021 00:10:05.406 GMT+0200,4189.56,4188.933,0.0005,0.0022
28.04.2021 00:10:05.457 GMT+0200,4189.646,4188.942,0.0022,0.0022
28.04.2021 00:10:08.482 GMT+0200,4189.555,4188.848,0.0022,0.0031
28.04.2021 00:10:08.532 GMT+0200,4189.501,4188.848,0.0022,0.0022
28.04.2021 00:10:17.551 GMT+0200,4189.5509999999995,4189.042,0.0005,0.0022
