Local time,Ask,Bid,AskVolume,BidVolume
28.04.2021 00:00:00.091 GMT+0200,157.476,157.431,0.0177,0.0223
28.04.2021 00:00:03.104 GMT+0200,157.509,157.459,0.0177,0.0223
28.04.2021 00:00:26.439 GMT+0200,157.54,157.493,0.0177,0.0223
28.04.2021 00:02:00.943 GMT+0200,157.51,157.46,0.0177,0.0223
28.04.2021 00:02:01.118 GMT+0200,157.523,157.479,0.0177,0.0223
28.04.2021 00:02:02.194 GMT+0200,157.54,157.491,0.0177,0.0223
28.04.2021 00:02:06.122 GMT+0200,157.52200000000002,157.479,0.0177,0.0223
28.04.2021 00:02:10.848 GMT+0200,157.534,157.49,0.0177,0.0223
28.04.2021 00:02:36.233 GMT+0200,157.51,157.46200000000002,0.0177,0.0223
28.04.2021 00:02:42.936 GMT+0200,157.525,157.481,0.0177,0.0223
28.04.2021 00:02:45.248 GMT+0200,157.54,157.489,0.0177,0.0223
28.04.2021 00:03:00.146 GMT+0200,157.52100000000002,157.476,0.0177,0.0223
28.04.2021 00:03:01.043 GMT+0200,157.508,157.465,0.0177,0.0223
28.04.2021 00:03:03.421 GMT+0200,157.53799999999998,157.49200000000002,0.0177,0.0223
28.04.2021 00:03:04.226 GMT+0200,157.52100000000002,157.474,0.0177,0.0223
28.04.2021 00:03:08.746 GMT+0200,157.509,157.46,0.0177,0.0223
28.04.2021 00:03:56.299 GMT+0200,157.52100000000002,157.481,0.0177,0.0223
28.04.2021 00:04:36.710 GMT+0200,157.53799999999998,157.491,0.0177,0.0223
28.04.2021 00:04:46.114 GMT+0200,157.526,157.478,0.0177,0.0223
28.04.2021 00:05:02.057 GMT+0200,157.534,157.493,0.0177,0.0223
28.04.2021 00:05:16.316 GMT+0200,157.523,157.481,0.0177,0.0223
28.04.2021 00:06:12.467 GMT+0200,157.539,157.49,0.0177,0.0223
28.04.2021 00:06:13.016 GMT+0200,157.508,157.46,0.0177,0.0223
28.04.2021 00:07:48.775 GMT+0200,157.534,157.496,0.0177,0.0223
28.04.2021 00:07:49.094 GMT+0200,157.519,157.479,0.0177,0.0223
28.04.2021 00:07:49.693 GMT+0200,157.506,157.46,0.0177,0.0223
28.04.2021 00:07:55.438 GMT+0200,157.523,157.481,0.0177,0.0223
28.04.2021 00:09:31.965 GMT+0200,157.509,157.46,0.0177,0.0223
28.04.2021 00:10:00.528 GMT+0200,157.536,157.49200000000002,0.0177,0.0223
28.04.2021 00:10:01.144 GMT+0200,157.523,157.479,0.0177,0.0223
28.04.2021 00:11:03.994 GMT+0200,157.536,157.496,0.0177,0.0223
28.04.2021 00:11:18.602 GMT+0200,157.51,157.459,0.0177,0.0223
28.04.2021 00:11:42.072 GMT+0200,157.52200000000002,157.476,0.0177,0.0223
28.04.2021 00:12:21.263 GMT+0200,157.506,157.458,0.0177,0.0223
28.04.2021 00:12:56.680 GMT+0200,157.54,157.49,0.0177,0.0223
28.04.2021 00:13:10.229 GMT+0200,157.508,157.463,0.0177,0.0223
28.04.2021 00:13:17.981 GMT+0200,157.523,157.477,0.0177,0.0223
28.04.2021 00:13:25.095 GMT+0200,157.508,157.463,0.0177,0.0223
28.04.2021 00:13:25.376 GMT+0200,157.525,157.481,0.0177,0.0223
28.04.2021 00:13:34.933 GMT+0200,157.505,157.463,0.0177,0.0223
28.04.2021 00:13:50.756 GMT+0200,157.536,157.496,0.0177,0.0223
28.04.2021 00:17:14.125 GMT+0200,157.508,157.458,0.0177,0.0223
28.04.2021 00:17:23.670 GMT+0200,157.53799999999998,157.494,0.0177,0.0223
28.04.2021 00:18:52.793 GMT+0200,157.53799999999998,157.493,0.0177,0.0223
28.04.2021 00:19:59.983 GMT+0200,157.509,157.465,0.0177,0.0223
28.04.2021 00:20:55.434 GMT+0200,157.539,157.493,0.0177,0.0223
28.04.2021 00:20:56.397 GMT+0200,157.524,157.475,0.0177,0.0223
28.04.2021 00:21:05.853 GMT+0200,157.508,157.46200000000002,0.0177,0.0223
28.04.2021 00:22:58.498 GMT+0200,157.475,157.42700000000002,0.0177,0.0223
28.04.2021 00:25:08.511 GMT+0200,157.51,157.463,0.0177,0.0223
28.04.2021 00:25:08.721 GMT+0200,157.478,157.431,0.0177,0.0223
28.04.2021 00:25:28.008 GMT+0200,157.48700000000002,157.445,0.0177,0.0223
28.04.2021 00:25:36.218 GMT+0200,157.508,157.459,0.0177,0.0223
28.04.2021 00:27:00.252 GMT+0200,157.475,157.434,0.0177,0.0223
28.04.2021 00:27:30.816 GMT+0200,157.503,157.458,0.0177,0.0223
28.04.2021 00:27:41.368 GMT+0200,157.478,157.428,0.0177,0.0223
28.04.2021 00:28:47.981 GMT+0200,157.477,157.434,0.0177,0.0223
28.04.2021 00:31:08.421 GMT+0200,157.479,157.434,0.0177,0.0223
28.04.2021 00:31:38.909 GMT+0200,157.48700000000002,157.444,0.0177,0.0223
28.04.2021 00:31:39.028 GMT+0200,157.474,157.431,0.0177,0.0223
28.04.2021 00:31:40.815 GMT+0200,157.507,157.465,0.0177,0.0223
28.04.2021 00:31:40.918 GMT+0200,157.476,157.434,0.0177,0.0223
28.04.2021 00:32:02.291 GMT+0200,157.489,157.447,0.0177,0.0223
28.04.2021 00:32:02.839 GMT+0200,157.475,157.429,0.0177,0.0223
28.04.2021 00:32:04.684 GMT+0200,157.493,157.449,0.0177,0.0223
28.04.2021 00:32:08.047 GMT+0200,157.506,157.459,0.0177,0.0223
28.04.2021 00:32:27.689 GMT+0200,157.494,157.442,0.0177,0.0223
28.04.2021 00:33:34.064 GMT+0200,157.472,157.43200000000002,0.0177,0.0223
