Local time,Ask,Bid,AskVolume,BidVolume
11.12.2019 00:00:02.860 GMT+0100,3135.83,3135.37,0.0001,0.0009
11.12.2019 00:00:02.960 GMT+0100,3135.33,3134.67,0.0027,0.0031
11.12.2019 00:00:09.307 GMT+0100,3135.03,3134.67,0.0001,0.0009
11.12.2019 00:00:09.357 GMT+0100,3135.03,3134.37,0.0027,0.0031
11.12.2019 00:00:10.646 GMT+0100,3134.83,3134.37,0.0001,0.0009
11.12.2019 00:00:10.696 GMT+0100,3134.83,3134.17,0.0001,0.003
11.12.2019 00:00:11.026 GMT+0100,3134.83,3134.369,0.0001,0.0008
11.12.2019 00:00:11.077 GMT+0100,3135.03,3134.37,0.0025,0.0023
11.12.2019 00:00:11.459 GMT+0100,3134.83,3134.17,0.0001,0.0022
11.12.2019 00:00:11.612 GMT+0100,3134.8309999999997,3134.369,0,0.0022
11.12.2019 00:00:11.662 GMT+0100,3135.03,3134.37,0,0.0009
11.12.2019 00:00:15.994 GMT+0100,3135.03,3134.6690000000003,0,0.0022
11.12.2019 00:00:16.044 GMT+0100,3135.3309999999997,3134.67,0.0027,0.0008
11.12.2019 00:00:18.884 GMT+0100,3135.3309999999997,3134.869,0.0001,0.0001
11.12.2019 00:00:18.935 GMT+0100,3135.531,3134.869,0.0027,0.0031
11.12.2019 00:00:19.388 GMT+0100,3135.83,3135.17,0,0.0001
11.12.2019 00:00:20.710 GMT+0100,3136.03,3135.37,0,0.0001
11.12.2019 00:00:21.754 GMT+0100,3136.03,3135.67,0,0.0022
11.12.2019 00:00:21.804 GMT+0100,3136.33,3135.67,0.0025,0.0023
11.12.2019 00:00:22.359 GMT+0100,3136.031,3135.37,0.0027,0.0008
11.12.2019 00:00:24.408 GMT+0100,3135.8309999999997,3135.37,0.0001,0.0008
11.12.2019 00:00:24.458 GMT+0100,3135.8309999999997,3135.17,0.0027,0.0008
11.12.2019 00:00:34.455 GMT+0100,3135.531,3135.17,0.0001,0.0008
11.12.2019 00:00:34.505 GMT+0100,3135.53,3134.87,0,0.0009
11.12.2019 00:00:36.324 GMT+0100,3135.53,3134.9690000000005,0,0.0022
11.12.2019 00:00:36.375 GMT+0100,3135.631,3134.9700000000003,0.0027,0.0008
11.12.2019 00:00:36.490 GMT+0100,3135.53,3134.9700000000003,0.0001,0.0008
11.12.2019 00:00:36.540 GMT+0100,3135.53,3134.87,0.0025,0.0023
